AccountID,AccountName,AccountType,Industry,ParentAccountID,City,State,Website,GSTIN,DUNS,ParentDUNS,KN_Designation,EstimatedFleetSize,OwnerUserID,CreatedOn
ACC-01296,District Collectorate - Ballari,Government / PSU,Government,,Mangaluru,Karnataka,,29RXAGD1468N1ZA,,,,45,USR-214,2025-06-26 21:56:43
ACC-01297,Suvarna Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,suvarnacorporatemobili.com,29puocs4934w1ze,254415497,,,152,USR-216,2019-06-11 18:57:39
ACC-01298,Hoysala Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,hoysalafleetservices.co.in,29XHWCH4415A1ZH,,,,6,USR-214,2019-08-28 00:17:59
ACC-01299,Silicon Life Sciences LLP,Corporate (Staff & Executive Cars),Pharma,,Bengaluru,Karnataka,siliconlifesciences.co.in,29MZFFS 8669V1ZW,924070806,,Named,14,USR-208,2026-04-01 21:59:54
ACC-01300,Brindavan Car Rentals LLP,Car Rental & Self-Drive,Automotive Rental,,Davanagere,Karnataka,brindavancarrentals.com,29LCSFB3386G1ZJ,,,,90,USR-209,2024-09-04 02:28:28
ACC-01301,Deccan Credit Services Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,deccancreditserviceslt.co.in,,856428426,,,22,USR-202,2026-07-11 01:27:28
ACC-01302,District Collectorate - Bidar,Government / PSU,Government,,Belagavi,Karnataka,,29AYEGD8429Q1Z8,,,,54,USR-209,2021-06-16 18:29:24
ACC-01303,Greenline Credit Services Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,greenlinecreditservice.in,29IVVCG1467K1ZL,792453307,,,11,USR-208,2021-11-22 00:21:58
ACC-01304,Airavata Taxi Services,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,airavatataxiservices.co.in,29PAFPA2034Q1Z8,,,Named,21,USR-208,2025-12-31 01:25:06
ACC-01305,Amrutha Constructions LLP,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,amruthaconstructions.com,29XWNFA0440B1Z1,215529543,,,8,USR-209,2022-07-14 22:33:19
ACC-01306,Urbanline Cab Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,urbanlinecabservices.com,29VECPU4208K1ZL,,,,15,USR-208,2025-10-30 03:31:35
ACC-01307,Kaveri Traders Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Shivamogga,Karnataka,kaveritraders.com,29OQBCK2223L1Z8,,,,10,USR-209,2022-06-23 10:02:00
ACC-01308,Bharath Taxi Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,bharathtaxiservices.co.in,29FUUPB0600I1ZL,,,Named,60,USR-214,2024-04-15 13:13:02
ACC-01309,Karavali Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,karavalicabservices.in,29FMCCK3313R1ZB,,,,35,USR-202,2025-07-17 14:23:53
ACC-01310,Horizon Employee Transport Solutions Pvt Ltd,Employee Transport Services,,,Bengaluru,Karnataka,horizonemployeetranspo.in,29FDUCH6680U1ZP,960296864,,,160,USR-216,2025-04-13 02:01:48
ACC-01311,Kodagu Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,kodagutravels.in,29NPVCK7515W1ZS,,,,53,USR-205,2023-05-17 07:14:44
ACC-01312,Aadhya Self Drive Cars,Car Rental & Self-Drive,Automotive Rental,,Mysuru,Karnataka,aadhyaselfdrivecars.in,29KWNPA3137R1ZO,,,,41,USR-211,2026-05-18 07:10:43
ACC-01313,Prime Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,primetravels.co.in,29OEMCP6468R1ZI,,,,25,USR-211,2021-07-19 03:23:39
ACC-01314,Sapphire Fleet Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,sapphirefleetleasing.com,29MNXFS0389G12C,921255916,,,714,USR-216,2019-11-14 18:40:15
ACC-01315,Vasudha Life Sciences LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Mangaluru,Karnataka,vasudhalifesciences.co.in,29WHHFV5815S1Z6,208146179,,,14,USR-216,2024-08-17 08:05:52
ACC-01316,Kadamba Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,kadambatravels.co.in,29EFYCK2096M1Z1,,,Named,27,USR-204,2020-03-03 11:16:48
ACC-01317,Yashas Corporate Mobility Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,yashascorporatemobilit.in,29BZQCY8721W1Z9,,,,63,USR-209,2023-03-18 03:57:37
ACC-01318,Police Motor Transport Unit - Koppal,Government / PSU,Government,,Bengaluru,Karnataka,,29SEMGP9364E1ZW,,,,22,USR-216,2018-12-29 10:28:49
ACC-01319,Sapphire Technologies Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,sapphiretechnologies.co.in,29FEZCS3858D1Z8,668751359,,,24,USR-201,2019-03-24 17:02:08
ACC-01320,Sapphire Car Rentals LLP,Car Rental & Self-Drive,Automotive Rental,,Belagavi,Karnataka,sapphirecarrentals.in,29NJKFS7364I1ZM,,,Named,25,USR-211,2026-02-14 14:43:43
ACC-01321,Silicon Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,siliconmobilityservice.co.in,29VCICS5773Z1Z2,,,Named,250,USR-214,2026-01-24 11:06:22
ACC-01322,Chandra Cab Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,chandracabservices.in,29BFBPC9791U1ZC,,,,19,USR-208,2020-08-18 06:34:59
ACC-01323,Greenline Car Rentals LLP,Car Rental & Self-Drive,Automotive Rental,,Davanagere,Karnataka,greenlinecarrentals.in,29ETCFG0961U1ZI,,,,42,USR-207,2022-04-29 02:11:13
ACC-01324,Vijaya Diagnostics,Hospitals & Education,Healthcare,,Mangaluru,Karnataka,vijayadiagnostics.in,29XSOTV8637H1Z2,,,Named,11,USR-207,2020-05-19 10:29:40
ACC-01325,Nakshatra Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,nakshatrataxiservices.in,29JWHCN1087H1ZP,,,Named,33,USR-211,2025-06-13 15:10:43
ACC-01326,Airavata Tours & Travels LLP,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,airavatatourstravels.in,29GVOFA3494F1ZR,,,,29,USR-203,2020-08-25 12:04:30
ACC-01327,Tunga Tours & Travels,Cab Fleet Operator,Transportation Services,,Davanagere,Karnataka,tungatourstravels.in,29OOGPT7126E1ZA,,,,6,USR-204,2021-10-18 00:04:05
ACC-01328,Police Motor Transport Unit - Dakshina Kannada,Government / PSU,Government,,Bengaluru,Karnataka,,29UVEGP3305D1ZS,108606647,,,40,USR-202,2025-03-16 01:44:21
ACC-01329,Royal Pharmaceuticals Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Mangalore,Karnataka,royalpharmaceuticalslt.in,29YRZCR9292S1ZW,822928173,,,7,USR-212,2019-04-30 03:05:05
ACC-01330,Ujwal Hospitality Services,Hotels & Travel,,,Davanagere,Karnataka,ujwalhospitalityservic.com,29GYIPU4618N1ZD,599599737,,,4,USR-214,2025-05-28 02:42:32
ACC-01331,Prime College,Hospitals & Education,Education,,Bengaluru,Karnataka,primecollege.com,29IWMTP4989R1ZI,,,Named,15,USR-206,2022-09-04 04:08:20
ACC-01332,Malnad Employee Transport Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,malnademployeetranspor.com,29FRRCM5929X1ZQ,,,,102,USR-209,2024-05-07 22:37:37
ACC-01333,Greenline Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,greenlinemobilityservi.in,29PGXCG3748S1ZG,954347850,,,199,USR-211,2023-03-29 02:32:29
ACC-01334,Sunrise Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,sunriseretail.in,29YAZCS8464E1ZR,574956486,,,20,USR-204,2021-12-19 13:52:58
ACC-01335,Sharada Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,sharadastafftransports.in,29KFOCS 7507P1ZT,,,Named,299,USR-208,2026-09-21 23:38:30
ACC-01336,Karavali Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Shivamogga,Karnataka,karavalisoftwaresoluti.in,29YCCCK9030Y1ZP,629971362,,,18,USR-205,2019-09-27 11:03:58
ACC-01337,Crescent Hotels & Resorts LLP,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,crescenthotelsresorts.co.in,29UKOFC9677J1ZB,,,,3,USR-206,2021-03-08 06:25:27
ACC-01338,Swift Life Sciences Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,swiftlifesciences.co.in,29RZPCS0607J1Z5,,,,3,USR-211,2026-03-15 07:48:44
ACC-01339,Vasudha Traders Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,vasudhatradersltd.in,29LIOCV9910F1Z7,142276939,,Named,7,USR-204,2021-11-28 07:08:47
ACC-01340,Sterling Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,sterlingsoftwaresoluti.in,29RUACS5329Q1Z3,102546942,,,10,USR-204,2019-09-21 22:19:29
ACC-01341,Greenline Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Mysore,Karnataka,greenlinecommutesoluti.com,29FZACG5856O1ZD,334187293,,,144,USR-214,2020-04-14 02:33:22
ACC-01342,Urbanline Fleet Services,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,urbanlinefleetservices.in,29VYUPU2031E1ZI,,,,29,USR-203,2021-03-04 23:34:36
ACC-01343,Hoysala Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Hubballi,Karnataka,hoysalaautoleasing.com,29MIPCH6364O1ZR,,,,425,USR-208,2020-12-24 23:05:45
ACC-01344,Malnad Capital Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,malnadcapital.com,29KKACM4780W1ZJ,600410041,,,13,USR-211,2021-07-28 17:17:02
ACC-01345,Kodagu Engineering Works Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,kodaguengineeringworks.com,29PFUCK8760R1ZD,,,,12,USR-208,2026-07-02 06:57:44
ACC-01346,Skyline Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,skylineprecisioncompon.co.in,29FVVCS0628W1ZO,,,,17,USR-208,2019-09-25 01:29:06
ACC-01347,Vega Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru ,Karnataka,vegacorporatemobility.com,29AUFCV1257P1ZJ,,,,61,USR-202,2026-04-18 03:10:02
ACC-01348,Shree Balaji Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Hubballi,Karnataka,shreebalajiemployeetra.co.in,29XZOFS0168I1ZO,657555898,,,27,USR-208,2021-07-14 12:12:44
ACC-01349,Forest Division Office - Bidar,Government / PSU,Government,,Tumakuru,Karnataka,,29OIGGF0011P1ZI,,,,36,USR-204,2024-09-04 10:21:32
ACC-01350,Pinnacle Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,pinnacletourstravels.co.in,29YTICP9468H1ZW,,,,13,USR-204,2019-08-04 21:22:41
ACC-01351,Skyline Car Hire Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Tumakuru,Karnataka,skylinecarhire.co.in,29NDBCS4939Q1ZZ,599137416,,,34,USR-206,2022-11-14 21:57:32
ACC-01352,Shree Balaji Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,shreebalajicabservices.com,29BDMCS1400O1ZU,342167862,,,42,USR-211,2020-04-03 03:29:03
ACC-01353,Sunrise Cab Services LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sunrisecabservices.com,29ZHLFS 0058M1ZL,707535645,,,60,USR-201,2018-10-05 20:32:19
ACC-01354,Suvarna Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,suvarnaemployeetranspo.in,29POAFS2412P1ZR,999529851,,,30,USR-202,2019-06-30 11:16:03
ACC-01355,Royal Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,royaltaxiservices.co.in,29KMBCR0738S1ZR,,,,25,USR-209,2019-10-21 13:33:03
ACC-01356,Kodagu Car Hire,Car Rental & Self-Drive,Rental,,Bengaluru,Karnataka,kodagucarhire.in,29AIFPK9576R1Z8,504122774,,,118,USR-209,2026-04-20 14:09:41
ACC-01357,Brindavan Traders Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,brindavantradersltd.com,29IFPCB6292J1ZF,,,,7,USR-204,2023-08-06 08:52:00
ACC-01358,Brindavan Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Hubballi,Karnataka,brindavanmobilityservi.in,,,,,296,USR-202,2025-06-20 17:22:14
ACC-01359,Tunga Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,udupi,Karnataka,tungaselfdrivecars.in,29EMYCT6856J1ZB,,,,35,USR-210,2019-01-31 18:56:49
ACC-01360,Sunrise Multispeciality Hospital Pvt Ltd,Hospitals & Education,Healthcare,,Belagavi,Karnataka,sunrisemultispeciality.co.in,29DKWCS9713X1ZX,,,Named,22,USR-216,2024-08-16 15:52:48
ACC-01361,Sharavathi Institute of Technology,Hospitals & Education,Education,,Mysuru,Karnataka,sharavathiinstituteoft.co.in,29ZJXTS9430Z1ZB,,,Named,7,USR-211,2018-12-23 03:56:41
ACC-01362,Silicon Cab Services,Cab Fleet Operator,Transportation,,Tumakuru,Karnataka,siliconcabservices.com,29CWCPS9985J1ZD,,,,23,USR-204,2026-03-13 04:10:15
ACC-01363,District Health Office - Bengaluru Rural,Government / PSU,Government,,Bengaluru,Karnataka,,29BDPGD3185T1Z2,,,Named,19,USR-208,2022-10-24 21:24:37
ACC-01364,Netravati Taxi Services,Cab Fleet Operator,Transportation,,Bengaluru,Karnataka,netravatitaxiservices.co.in,29OQHPN9518G1ZZ,,,,63,USR-212,2021-08-02 11:25:13
ACC-01365,Tunga Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Belagavi,Karnataka,tungacorporatemobility.com,29CVYCT6851L1ZW,442492830,,,63,USR-204,2024-08-11 16:44:36
ACC-01366,Namma Hospitality Services LLP,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,nammahospitalityservic.co.in,29TSKFN9675Q1ZD,726204262,,,10,USR-202,2023-09-18 02:17:09
ACC-01367,Kaveri Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,kaveritravels.com,29PFFCK4255D1ZV,,,,44,USR-214,2019-11-27 19:31:38
ACC-01368,Yashas Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,yashasfleetleasing.co.in,29FBBCY6160N1ZI,367854522,,,268,USR-211,2026-02-03 21:50:32
ACC-01369,Vijaya Healthcare Products Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,vijayahealthcareproduc.co.in,29GSICV0849R1Z6,335955477,,,12,USR-215,2019-05-05 16:13:27
ACC-01370,Namma Life Sciences Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,nammalifesciences.com,29QYYCN3412H1Z8,943318431,,,9,USR-208,2018-11-21 22:01:34
ACC-01371,Sri Lakshmi Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Hubballi,Karnataka,srilakshmistafftranspo.in,29SJLCS4399P1Z3,746543726,,,47,USR-211,2026-05-23 04:39:28
ACC-01372,Suvarna Traders LLP,Corporate (Staff & Executive Cars),Retail,,Mysore,Karnataka,suvarnatraders.co.in,29RZOFS9944H1ZF,,,,61,USR-208,2026-09-20 15:41:04
ACC-01373,District Collectorate - Dharwad,Government / PSU,Government,,Belagavi,Karnataka,,29GRGGD2959H1ZY,,,,25,USR-211,2022-03-18 20:00:48
ACC-01374,Pragati Travels,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,pragatitravels.com,29UILPP6518Z1Z6,,,,79,USR-211,2019-09-27 07:05:09
ACC-01375,Zenith Traders Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,zenithtraders.in,,248305089,,Named,29,USR-204,2025-09-05 08:23:54
ACC-01376,Hampi Rent-a-Car LLP,Car Rental & Self-Drive,Automotive Rental,,bengaluru,Karnataka,hampirentacar.in,29BHCFH6637B1Z3,,,,21,USR-213,2022-02-14 20:41:11
ACC-01377,Skyline Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,skylineleasing.in,29HYZCS0335E1ZH,587708321,,,612,USR-208,2022-02-28 19:05:35
ACC-01378,Sri Lakshmi Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,srilakshmirentacar.com,29MPJCS2544S1ZA,,,,71,USR-208,2026-03-24 01:17:44
ACC-01379,Metro Technologies Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Udupi,Karnataka,metrotechnologies.in,29FWYCM1820U1ZX,264313582,,Named,16,USR-202,2026-08-12 20:54:34
ACC-01380,Zilla Panchayat - Uttara Kannada,Government / PSU,Government,,Bengaluru,Karnataka,,29KLAGZ6083W1ZW,,,,25,USR-206,2025-05-15 19:30:06
ACC-01381,Aadhya Diagnostics Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,aadhyadiagnostics.com,29TZWCA7191X1Z1,296096776,,,11,USR-202,2022-11-11 03:41:41
ACC-01382,Orbit Cabs LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,orbitcabs.in,29VCXFO3325X1Z5,,,,8,USR-216,2021-11-02 00:25:01
ACC-01383,Sharada Cab Services,Cab Fleet Operator,Transportation Services,,Shivamogga,Karnataka,sharadacabservices.com,29GZUPS7778C1Z5,,,,36,USR-207,2023-05-10 13:49:51
ACC-01384,Shubham Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,shubhamsoftwaresolutio.co.in,,224320899,,,31,USR-204,2025-04-30 06:59:19
ACC-01385,Airavata Fleet Services LLP,Cab Fleet Operator,Travels,,Bengaluru ,Karnataka,airavatafleetservices.co.in,29ODGFA9729E12O,,,,13,USR-206,2018-10-13 23:28:16
ACC-01386,Vasudha Capital Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,vasudhacapital.in,29STYCV5025N1ZQ,,,,15,USR-211,2025-11-30 14:27:14
ACC-01387,Hoysala Car Hire LLP,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,hoysalacarhire.in,29FVOFH4334W1ZX,,,,72,USR-211,2025-12-29 10:19:23
ACC-01388,Sanjeevini Staff Transport Services LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,sanjeevinistafftranspo.com,,,,,228,USR-209,2025-01-04 06:23:38
ACC-01389,Namma Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,nammastafftransportser.com,29AVXCN1731T1Z4,731148826,,,317,USR-216,2022-01-15 10:55:15
ACC-01390,Brindavan Pharmaceuticals LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Tumakuru,Karnataka,brindavanpharmaceutica.in,29CBOFB9503Z1Z0,,,,10,USR-216,2019-08-12 18:18:14
ACC-01391,Shree Balaji Holidays Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,shreebalajiholidays.com,,715284313,,,23,USR-208,2024-07-20 20:43:14
ACC-01392,Omkar Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,omkarretail.com,29NISCO2850Q1ZL,342660181,,,14,USR-211,2026-03-12 03:27:23
ACC-01393,Skyline Hotels & Resorts,Hotels & Travel,Hospitality,,BLR,Karnataka,skylinehotelsresorts.co.in,29LQWPS8338T1ZR,,,,8,USR-203,2021-09-11 06:09:48
ACC-01394,Ujwal Supermarts LLP,Corporate (Staff & Executive Cars),Retail,,Hubballi,Karnataka,ujwalsupermarts.in,29QPBFU4131C1Z8,402750903,,,19,USR-202,2026-07-28 05:35:12
ACC-01395,Sanjeevini Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sanjeevinicabservices.in,29CUPCS2503Y1Z1,,,,34,USR-204,2020-10-22 18:33:30
ACC-01396,Bluechip Medical Trust Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,bluechipmedicaltrust.co.in,29KQJCB0400F1ZZ,489513961,,,6,USR-208,2023-03-22 16:02:13
ACC-01397,Heritage Capital Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,heritagecapitalltd.com,29HNZCH9227O1ZC,280141539,,,7,USR-208,2019-04-07 13:52:51
ACC-01398,Sanjeevini Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,sanjeevinistafftranspo.com,29JVXCS9722Q1ZH,414607620,,,141,USR-215,2021-03-22 21:41:08
ACC-01399,Sahyadri Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sahyadritaxiservices.co.in,29OJACS2015P1Z9,,,,21,USR-208,2025-06-12 22:44:48
ACC-01400,Surya Pharmaceuticals Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Bengaluru,Karnataka,suryapharmaceuticals.in,29PIOCS6204X1Z9,369472082,,,11,USR-208,2024-07-13 03:07:17
ACC-01401,Hampi Cabs Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,hampicabs.in,29TJYCH4971N1ZA,,,,17,USR-209,2019-11-29 08:33:53
ACC-01402,Tulasi Commute Solutions Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,tulasicommutesolutions.co.in,29SUICT3590D1ZH,,,Key,119,USR-198,2026-04-10 05:19:14
ACC-01403,Srinidhi Travels,Cab Fleet Operator,Transportation,,Davanagere,Karnataka,srinidhitravels.in,29LZMPS5801J1ZH,,,,17,USR-216,2026-07-31 07:34:02
ACC-01404,Annapoorna Travels,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,annapoornatravels.com,29SYMPA8360C1ZX,,,,8,USR-206,2025-09-28 02:08:24
ACC-01405,Netravati Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,netravatitourstravels.com,29IFSCN7645Z1Z5,,,,63,USR-216,2019-03-31 14:54:12
ACC-01406,Maruthi Nagar Fleet Services,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,maruthinagarfleetservi.co.in,,,,,40,USR-211,2025-11-15 15:42:16
ACC-01407,Greenline Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,greenlineresorts.com,29LNOCG7531R1ZJ,,,,16,USR-211,2026-09-14 03:08:30
ACC-01408,Bharath Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,bharathresorts.co.in,29UWFCB8058O1Z4,786451074,,,2,USR-216,2019-07-10 05:08:44
ACC-01409,Elite Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,elitecorporatemobility.com,29OWMCE1620G1Z3,832718189,,,250,USR-204,2026-01-08 02:40:06
ACC-01410,Brindavan Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Davangere,Karnataka,brindavanstafftranspor.co.in,29VDHCB0484E1ZZ,846691687,,,183,USR-211,2023-07-16 02:02:42
ACC-01411,Sterling Engineering Works LLP,Corporate (Staff & Executive Cars),Manufacturing,,Mangaluru,Karnataka,sterlingengineeringwor.co.in,29MCSFS2115D1ZQ,,,Key,16,USR-200,2019-04-06 00:51:22
ACC-01412,Bluechip Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,bluechipcabs.co.in,,,,,29,USR-215,2021-03-07 21:10:37
ACC-01413,Aadhya Hospital,Hospitals & Education,Healthcare,,Mangaluru,Karnataka,aadhyahospital.com,29BGWTA3601A1ZJ,,,Named,12,USR-205,2023-06-19 14:56:28
ACC-01414,Brindavan Hospitality Services,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,brindavanhospitalityse.com,29HKNPB3907J1ZS,,,,7,USR-206,2025-11-10 03:06:36
ACC-01415,Sahyadri Tours & Travels,Cab Fleet Operator,Transportation,,BLR,Karnataka,sahyadritourstravels.com,29HFWPS5988J1ZS,,,,17,USR-211,2023-01-31 06:38:04
ACC-01416,Police Motor Transport Unit - Bidar,Government / PSU,Government,,Mangaluru,Karnataka,,29BSFGP4625B1ZB,,,Key,22,USR-197,2026-07-17 02:06:37
ACC-01417,Skyline Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,skylinetravels.in,,,,,33,USR-214,2023-03-02 22:18:48
