LineID,OpportunityID,ProductID,Quantity,UnitPriceINR,DiscountPct,LineValueINR
OPL-0003215,OPP-003192,PRD19,1,1511800,2.19,1478640
OPL-0003216,OPP-003193,PRD19,1,1505100,3.84,1447294
OPL-0003217,OPP-003194,PRD16,1,1369400,5.12,1299348
OPL-0003218,OPP-003195,PRD14,1,1242500,1.55,1223254
OPL-0003219,OPP-003196,PRD09,1,824200,4.73,785195
OPL-0003220,OPP-003197,PRD09,1,815000,1.82,800174
OPL-0003221,OPP-003198,PRD11,1,754100,2.25,737147
OPL-0003222,OPP-003199,PRD06,4,1194700,6.44,4470981
OPL-0003223,OPP-003200,PRD07,7,1364000,5.99,8975886
OPL-0003224,OPP-003201,PRD02,1,677000,2.81,657950
OPL-0003225,OPP-003202,PRD12,1,801100,4.75,763075
OPL-0003226,OPP-003203,PRD09,1,722900,3.86,695017
OPL-0003227,OPP-003204,PRD08,1,751400,3.52,724957
OPL-0003228,OPP-003206,PRD02,1,632600,4.42,604640
OPL-0003229,OPP-003207,PRD14,1,1238600,3.48,1195541
OPL-0003230,OPP-003208,PRD01,1,560000,2.97,543379
OPL-0003231,OPP-003209,PRD11,1,822300,2.92,798321
OPL-0003232,OPP-003210,PRD21,1,1642900,1.57,1617105
OPL-0003233,OPP-003211,PRD01,1,556500,3.52,536899
OPL-0003234,OPP-003212,PRD16,2,1348000,2.32,2633573
OPL-0003235,OPP-003213,PRD07,4,1400300,7.68,5170875
OPL-0003236,OPP-003213,PRD06,2,1335700,7.68,2466164
OPL-0003237,OPP-003214,PRD02,1,622700,1.73,611897
OPL-0003238,OPP-003215,PRD08,1,770300,2.71,749453
OPL-0003239,OPP-003216,PRD01,1,594900,2.56,579685
OPL-0003240,OPP-003217,PRD13,1,1046200,3.25,1012210
OPL-0003241,OPP-003218,PRD09,1,751400,5.27,711803
OPL-0003242,OPP-003219,PRD16,1,1510500,3.37,1459641
OPL-0003243,OPP-003220,PRD01,1,629800,3.29,609078
OPL-0003244,OPP-003221,PRD16,1,1286200,5.26,1218598
OPL-0003245,OPP-003222,PRD02,1,675500,5.12,640894
OPL-0003246,OPP-003223,PRD08,1,610800,5.16,579264
OPL-0003247,OPP-003224,PRD01,1,575400,5.05,546367
OPL-0003248,OPP-003225,PRD19,1,1890800,2.16,1849985
OPL-0003249,OPP-003226,PRD05,1,914900,5.28,866597
OPL-0003250,OPP-003227,PRD02,1,732300,2.34,715141
OPL-0003251,OPP-003228,PRD19,1,1873400,3.77,1802754
OPL-0003252,OPP-003229,PRD21,1,1885800,4.17,1807101
OPL-0003253,OPP-003230,PRD08,1,632600,4.94,601356
OPL-0003254,OPP-003231,PRD02,1,752800,2.99,730309
OPL-0003255,OPP-003232,PRD13,1,960000,2.99,931272
OPL-0003256,OPP-003233,PRD02,1,615100,2.13,601997
OPL-0003257,OPP-003234,PRD14,1,1282300,4.54,1224048
OPL-0003258,OPP-003235,PRD08,1,770800,4.68,734750
OPL-0003259,OPP-003236,PRD08,1,669200,4.15,641440
OPL-0003260,OPP-003237,PRD06,1,1367000,4.93,1299675
OPL-0003261,OPP-003238,PRD05,5,915400,8.47,4189209
OPL-0003262,OPP-003238,PRD02,8,754200,8.47,5522397
OPL-0003263,OPP-003238,PRD05,5,748400,8.47,3424955
OPL-0003264,OPP-003239,PRD13,1,858300,3.17,831095
OPL-0003265,OPP-003240,PRD07,6,1484200,8.76,8125323
OPL-0003266,OPP-003241,PRD07,4,1387800,4.02,5328143
OPL-0003267,OPP-003242,PRD11,1,695200,3.44,671277
OPL-0003268,OPP-003243,PRD11,1,718000,4.02,689116
OPL-0003269,OPP-003244,PRD01,1,606300,1.93,594623
OPL-0003270,OPP-003245,PRD11,1,816600,2.57,795611
OPL-0003271,OPP-003246,PRD08,1,748500,2.63,728822
OPL-0003272,OPP-003247,PRD02,1,760200,4.22,728128
OPL-0003273,OPP-003248,PRD11,1,679900,4.78,647429
OPL-0003274,OPP-003249,PRD13,1,1060000,3.21,1025929
OPL-0003275,OPP-003250,PRD04,1,633300,3.5,611125
OPL-0003276,OPP-003251,PRD11,2,657700,2.27,1285596
OPL-0003277,OPP-003252,PRD01,1,635700,1.97,623165
OPL-0003278,OPP-003253,PRD02,1,665000,1.56,654639
OPL-0003279,OPP-003254,PRD21,1,1813300,2.13,1774757
OPL-0003280,OPP-003255,PRD19,2,1749000,7.08,3250292
OPL-0003281,OPP-003256,PRD08,1,771800,2.6,751759
OPL-0003282,OPP-003257,PRD08,1,704000,4.65,671294
OPL-0003283,OPP-003258,PRD14,1,1051600,3.87,1010913
OPL-0003284,OPP-003259,PRD02,1,711000,3.49,686201
OPL-0003285,OPP-003260,PRD19,2,1531900,3.02,2971333
OPL-0003286,OPP-003261,PRD08,2,694500,4.63,1324729
OPL-0003287,OPP-003262,PRD02,1,648800,3.71,624724
OPL-0003288,OPP-003263,PRD13,1,885600,4.43,846377
OPL-0003289,OPP-003264,PRD12,1,821100,3.83,789691
OPL-0003290,OPP-003265,PRD02,1,751500,5.07,713397
OPL-0003291,OPP-003266,PRD21,1,1750100,2.57,1705091
OPL-0003292,OPP-003267,PRD04,1,718000,2.46,700339
OPL-0003293,OPP-003268,PRD21,1,1571500,4.32,1503680
OPL-0003294,OPP-003269,PRD13,1,841000,3.78,809210
OPL-0003295,OPP-003270,PRD11,1,795600,2.16,778398
OPL-0003296,OPP-003271,PRD16,1,1304600,3.98,1252717
OPL-0003297,OPP-003272,PRD08,1,640000,2.6,623342
OPL-0003298,OPP-003273,PRD04,1,624900,5.2,592400
OPL-0003299,OPP-003274,PRD05,1,882200,3.75,849159
OPL-0003300,OPP-003275,PRD11,1,732300,3.65,705568
OPL-0003301,OPP-003276,PRD21,1,1697000,5.46,1604324
OPL-0003302,OPP-003277,PRD14,1,1107000,4.31,1059247
OPL-0003303,OPP-003278,PRD09,1,736900,4.36,704772
OPL-0003304,OPP-003279,PRD13,1,860200,3.34,831465
OPL-0003305,OPP-003280,PRD21,4,1534600,8.69,5605143
OPL-0003306,OPP-003281,PRD13,1,894200,3.83,859937
OPL-0003307,OPP-003282,PRD01,1,528100,3.93,507335
OPL-0003308,OPP-003283,PRD02,1,702100,1.77,689657
OPL-0003309,OPP-003284,PRD09,2,748400,1.97,1467373
OPL-0003310,OPP-003285,PRD16,1,1352600,2.39,1320243
OPL-0003311,OPP-003286,PRD09,1,829300,2.92,805098
OPL-0003312,OPP-003287,PRD05,4,774600,4.45,2960533
OPL-0003313,OPP-003288,PRD05,2,714500,6.28,1339264
OPL-0003314,OPP-003288,PRD07,7,1419500,6.28,9312523
OPL-0003315,OPP-003289,PRD09,1,802900,5.47,758985
OPL-0003316,OPP-003291,PRD13,1,862400,2.33,842342
OPL-0003317,OPP-003292,PRD11,1,825300,2.63,803593
OPL-0003318,OPP-003293,PRD02,1,728300,5.23,690239
OPL-0003319,OPP-003294,PRD12,1,733400,2.9,712125
OPL-0003320,OPP-003295,PRD14,1,1128200,3.8,1085349
OPL-0003321,OPP-003296,PRD08,1,636300,3.42,614552
OPL-0003322,OPP-003297,PRD09,1,707100,5.32,669497
OPL-0003323,OPP-003298,PRD01,1,622400,5.4,588814
OPL-0003324,OPP-003299,PRD05,1,846700,5.46,800441
OPL-0003325,OPP-003300,PRD08,1,624000,4.62,595171
OPL-0003326,OPP-003301,PRD05,1,732000,5.29,693274
OPL-0003327,OPP-003302,PRD16,1,1515200,1.74,1488865
OPL-0003328,OPP-003303,PRD19,1,1807600,4.46,1726963
OPL-0003329,OPP-003304,PRD13,2,1022600,2.23,1999521
OPL-0003330,OPP-003305,PRD12,1,770900,3.64,742831
OPL-0003331,OPP-003306,PRD13,1,875800,3.73,843164
OPL-0003332,OPP-003307,PRD05,1,835700,1.94,819499
OPL-0003333,OPP-003308,PRD13,1,950600,2.61,925771
OPL-0003334,OPP-003309,PRD08,1,593600,2.39,579410
OPL-0003335,OPP-003310,PRD13,1,941300,3.11,911983
OPL-0003336,OPP-003311,PRD21,1,1942100,3.33,1877524
OPL-0003337,OPP-003312,PRD08,1,705200,4.95,670274
OPL-0003338,OPP-003313,PRD21,1,1540200,2.33,1504316
OPL-0003339,OPP-003314,PRD21,1,1958700,3.89,1882474
OPL-0003340,OPP-003315,PRD13,1,959500,3.57,925262
OPL-0003341,OPP-003317,PRD03,2,886900,2.55,1728579
OPL-0003342,OPP-003318,PRD11,1,711300,3.9,683553
OPL-0003343,OPP-003319,PRD13,1,917100,1.57,902736
OPL-0003344,OPP-003320,PRD08,1,619200,1.56,609539
OPL-0003345,OPP-003321,PRD01,1,609200,2.07,596569
OPL-0003346,OPP-003322,PRD02,1,751200,4.52,717247
OPL-0003347,OPP-003323,PRD01,1,551300,3.4,532543
OPL-0003348,OPP-003324,PRD21,1,1749000,5.04,1660913
OPL-0003349,OPP-003325,PRD12,1,853000,2.09,835156
OPL-0003350,OPP-003326,PRD13,2,1064300,5.11,2019880
OPL-0003351,OPP-003327,PRD13,1,950000,1.65,934333
OPL-0003352,OPP-003328,PRD16,5,1376900,5.17,6528655
OPL-0003353,OPP-003329,PRD02,1,749800,3.85,720944
OPL-0003354,OPP-003330,PRD08,1,689500,1.6,678488
OPL-0003355,OPP-003331,PRD12,1,775900,3.82,746283
OPL-0003356,OPP-003332,PRD08,1,659100,3.49,636085
OPL-0003357,OPP-003333,PRD16,1,1318400,5.0,1252529
OPL-0003358,OPP-003334,PRD12,1,914600,3.54,882179
OPL-0003359,OPP-003335,PRD08,1,715500,4.42,683896
OPL-0003360,OPP-003336,PRD01,1,576700,2.69,561209
OPL-0003361,OPP-003337,PRD09,1,718700,5.28,680721
OPL-0003362,OPP-003338,PRD01,1,593800,2.59,578417
OPL-0003363,OPP-003339,PRD13,1,908900,1.67,893707
OPL-0003364,OPP-003340,PRD08,1,732600,5.19,694604
OPL-0003365,OPP-003341,PRD13,1,896000,1.64,881323
OPL-0003366,OPP-003342,PRD12,1,840100,2.01,823211
OPL-0003367,OPP-003343,PRD13,1,1042600,1.94,1022408
OPL-0003368,OPP-003344,PRD09,1,784900,4.33,750900
OPL-0003369,OPP-003345,PRD16,1,1412500,3.5,1363131
OPL-0003370,OPP-003346,PRD13,1,925800,3.53,893105
OPL-0003371,OPP-003347,PRD13,1,861100,5.08,817347
OPL-0003372,OPP-003348,PRD02,1,789800,2.07,773458
OPL-0003373,OPP-003349,PRD08,1,672300,4.42,642617
OPL-0003374,OPP-003350,PRD05,4,808900,4.2,3099664
OPL-0003375,OPP-003351,PRD14,1,1027000,2.99,996341
OPL-0003376,OPP-003352,PRD02,1,769000,5.31,728173
OPL-0003377,OPP-003353,PRD19,1,1603400,3.07,1554149
OPL-0003378,OPP-003354,PRD09,1,693600,4.36,663342
OPL-0003379,OPP-003355,PRD01,1,641500,1.59,631313
OPL-0003380,OPP-003356,PRD01,1,634400,2.93,615809
OPL-0003381,OPP-003357,PRD19,1,1812900,1.66,1782817
OPL-0003382,OPP-003358,PRD06,1,1188000,2.3,1160660
OPL-0003383,OPP-003359,PRD03,1,910700,4.04,873880
OPL-0003384,OPP-003360,PRD01,1,545100,1.92,534616
OPL-0003385,OPP-003361,PRD01,1,567900,4.25,543775
OPL-0003386,OPP-003362,PRD21,1,1694900,3.42,1636872
OPL-0003387,OPP-003363,PRD04,1,777200,2.41,758499
OPL-0003388,OPP-003364,PRD01,1,572200,3.95,549613
OPL-0003389,OPP-003365,PRD08,1,719200,5.35,680750
OPL-0003390,OPP-003366,PRD11,1,789800,3.28,763907
OPL-0003391,OPP-003367,PRD01,1,552300,1.96,541469
OPL-0003392,OPP-003368,PRD03,1,840700,1.57,827508
OPL-0003393,OPP-003369,PRD01,1,658100,5.27,623450
OPL-0003394,OPP-003370,PRD13,1,872600,1.72,857566
OPL-0003395,OPP-003371,PRD09,1,861700,2.19,842794
OPL-0003396,OPP-003372,PRD01,1,556800,1.93,546061
OPL-0003397,OPP-003374,PRD02,1,636500,3.48,614362
OPL-0003398,OPP-003375,PRD05,1,833700,3.99,800431
OPL-0003399,OPP-003376,PRD11,1,729300,5.22,691222
OPL-0003400,OPP-003377,PRD11,1,715700,3.28,692250
OPL-0003401,OPP-003378,PRD11,1,724500,4.19,694165
OPL-0003402,OPP-003379,PRD02,1,783900,2.79,762023
OPL-0003403,OPP-003380,PRD09,1,696300,1.63,684984
OPL-0003404,OPP-003381,PRD01,1,562500,3.54,542560
OPL-0003405,OPP-003382,PRD02,1,674400,3.04,653890
OPL-0003406,OPP-003383,PRD14,1,1179000,2.09,1154317
OPL-0003407,OPP-003384,PRD02,1,733000,4.16,702525
OPL-0003408,OPP-003385,PRD08,1,755800,2.47,737106
OPL-0003409,OPP-003386,PRD01,1,519500,5.47,491060
OPL-0003410,OPP-003387,PRD01,1,586200,3.91,563292
OPL-0003411,OPP-003388,PRD19,1,1584000,4.82,1507703
OPL-0003412,OPP-003389,PRD13,2,1032800,3.9,1985002
OPL-0003413,OPP-003390,PRD01,1,564800,4.8,537682
OPL-0003414,OPP-003391,PRD04,1,646400,1.88,634245
OPL-0003415,OPP-003392,PRD03,1,1046400,3.16,1013320
OPL-0003416,OPP-003393,PRD02,1,754600,4.7,719102
OPL-0003417,OPP-003394,PRD11,1,774400,4.1,742680
OPL-0003418,OPP-003395,PRD11,2,805600,2.24,1575176
OPL-0003419,OPP-003396,PRD02,1,686500,4.04,658764
OPL-0003420,OPP-003397,PRD08,1,679000,3.91,652426
OPL-0003421,OPP-003398,PRD21,1,1672300,4.18,1602395
OPL-0003422,OPP-003399,PRD12,1,738200,1.68,725791
OPL-0003423,OPP-003400,PRD09,1,863900,5.03,820447
OPL-0003424,OPP-003401,PRD16,1,1541400,3.26,1491121
OPL-0003425,OPP-003402,PRD11,1,763400,4.86,726331
OPL-0003426,OPP-003403,PRD02,1,734000,3.56,707902
OPL-0003427,OPP-003404,PRD13,1,941100,3.84,904978
OPL-0003428,OPP-003405,PRD01,1,622600,3.54,600545
OPL-0003429,OPP-003406,PRD01,1,559400,2.7,544297
OPL-0003430,OPP-003407,PRD01,1,576000,2.61,560958
OPL-0003431,OPP-003408,PRD01,1,550500,4.97,523155
OPL-0003432,OPP-003409,PRD16,1,1412700,6.84,1316141
OPL-0003433,OPP-003410,PRD05,1,888000,1.95,870650
OPL-0003434,OPP-003411,PRD14,1,1033700,4.29,989362
OPL-0003435,OPP-003412,PRD08,1,699200,2.96,678476
OPL-0003436,OPP-003413,PRD07,10,1474500,6.0,13860158
OPL-0003437,OPP-003414,PRD02,7,776900,8.77,4961184
OPL-0003438,OPP-003415,PRD08,1,766200,6.1,719460
OPL-0003439,OPP-003416,PRD02,1,773100,4.15,740993
OPL-0003440,OPP-003417,PRD16,1,1504100,6.92,1400011
OPL-0003441,OPP-003418,PRD09,1,713500,4.47,681615
OPL-0003442,OPP-003419,PRD14,1,1082400,3.8,1041300
OPL-0003443,OPP-003420,PRD01,1,668200,5.44,631837
OPL-0003444,OPP-003421,PRD13,1,1063600,4.06,1020417
OPL-0003445,OPP-003422,PRD08,1,733900,3.0,711859
OPL-0003446,OPP-003423,PRD08,1,651900,2.6,634939
OPL-0003447,OPP-003424,PRD01,1,663500,2.27,648417
OPL-0003448,OPP-003425,PRD16,11,1627000,8.92,16301235
OPL-0003449,OPP-003426,PRD01,1,537200,4.4,513569
OPL-0003450,OPP-003427,PRD13,1,875700,4.39,837227
OPL-0003451,OPP-003428,PRD03,1,1010700,1.55,995031
OPL-0003452,OPP-003429,PRD08,1,711300,5.46,672479
OPL-0003453,OPP-003430,PRD08,1,676500,1.54,666069
OPL-0003454,OPP-003431,PRD05,1,870800,3.93,836547
OPL-0003455,OPP-003432,PRD02,1,792900,4.66,755930
OPL-0003456,OPP-003433,PRD08,1,629800,5.16,597289
OPL-0003457,OPP-003434,PRD16,1,1324400,5.27,1254570
OPL-0003458,OPP-003435,PRD05,1,816100,3.16,790324
OPL-0003459,OPP-003436,PRD09,1,756800,5.12,718060
OPL-0003460,OPP-003437,PRD08,1,770900,4.95,732721
OPL-0003461,OPP-003438,PRD03,1,996500,3.79,958759
OPL-0003462,OPP-003439,PRD16,1,1364300,3.38,1318171
OPL-0003463,OPP-003440,PRD11,1,687000,2.37,670694
OPL-0003464,OPP-003441,PRD14,1,1000800,2.19,978898
OPL-0003465,OPP-003442,PRD13,2,976100,7.35,1808618
OPL-0003466,OPP-003443,PRD13,1,862700,4.79,821339
OPL-0003467,OPP-003444,PRD07,4,1379700,8.82,5032133
OPL-0003468,OPP-003445,PRD01,1,661700,1.53,651577
OPL-0003469,OPP-003446,PRD01,1,592800,4.24,567688
OPL-0003470,OPP-003447,PRD01,1,631200,4.8,600927
OPL-0003471,OPP-003448,PRD02,1,659600,2.13,645523
OPL-0003472,OPP-003449,PRD08,1,601000,5.36,568767
OPL-0003473,OPP-003450,PRD12,1,806800,2.04,790381
OPL-0003474,OPP-003451,PRD01,1,535100,3.49,516399
OPL-0003475,OPP-003452,PRD09,1,705300,5.33,667716
OPL-0003476,OPP-003453,PRD08,1,595800,4.76,567421
OPL-0003477,OPP-003454,PRD05,1,834800,4.51,797123
OPL-0003478,OPP-003455,PRD14,1,1066000,2.04,1044205
OPL-0003479,OPP-003456,PRD09,1,688600,5.39,651517
OPL-0003480,OPP-003457,PRD08,1,768400,2.63,748180
OPL-0003481,OPP-003458,PRD01,1,670900,5.02,637193
OPL-0003482,OPP-003459,PRD05,1,719800,3.6,693892
OPL-0003483,OPP-003460,PRD08,1,764600,3.71,736265
OPL-0003484,OPP-003461,PRD04,2,725900,3.61,1399357
OPL-0003485,OPP-003462,PRD11,1,813500,3.44,785505
OPL-0003486,OPP-003463,PRD16,1,1616100,2.92,1568853
OPL-0003487,OPP-003464,PRD05,1,773100,2.24,755787
OPL-0003488,OPP-003465,PRD08,1,601500,5.41,568959
OPL-0003489,OPP-003466,PRD04,1,705500,3.73,679177
OPL-0003490,OPP-003467,PRD04,1,628000,2.77,610634
OPL-0003491,OPP-003468,PRD09,1,780400,1.61,767800
OPL-0003492,OPP-003469,PRD13,1,987100,1.96,967706
OPL-0003493,OPP-003470,PRD05,1,769400,1.94,754451
OPL-0003494,OPP-003471,PRD16,1,1277700,2.7,1243221
OPL-0003495,OPP-003472,PRD08,1,602900,3.82,579852
OPL-0003496,OPP-003473,PRD08,1,701100,4.09,672419
OPL-0003497,OPP-003474,PRD01,2,592200,1.97,1161081
OPL-0003498,OPP-003475,PRD11,1,686800,2.7,668269
OPL-0003499,OPP-003476,PRD08,1,699100,2.01,685082
OPL-0003500,OPP-003477,PRD04,1,720900,2.32,704141
OPL-0003501,OPP-003478,PRD01,1,544100,1.89,533811
OPL-0003502,OPP-003479,PRD09,1,799900,2.44,780396
OPL-0003503,OPP-003480,PRD19,1,1683600,1.95,1650730
OPL-0003504,OPP-003481,PRD13,1,879800,2.64,856564
OPL-0003505,OPP-003482,PRD09,1,862200,4.99,819151
OPL-0003506,OPP-003483,PRD09,1,735800,4.46,703007
OPL-0003507,OPP-003484,PRD02,1,667400,4.69,636130
OPL-0003508,OPP-003485,PRD04,1,731500,4.35,699693
OPL-0003509,OPP-003486,PRD16,2,1292900,7.39,2394823
OPL-0003510,OPP-003487,PRD08,1,750200,3.57,723397
OPL-0003511,OPP-003488,PRD12,1,826100,2.12,808575
OPL-0003512,OPP-003489,PRD02,1,780700,4.11,748651
OPL-0003513,OPP-003490,PRD14,1,1235200,5.23,1170554
OPL-0003514,OPP-003491,PRD09,1,872100,3.62,840510
OPL-0003515,OPP-003492,PRD12,1,878700,3.38,848993
OPL-0003516,OPP-003493,PRD01,1,527300,2.37,514791
OPL-0003517,OPP-003494,PRD09,1,769300,1.8,755425
OPL-0003518,OPP-003495,PRD16,1,1598100,4.59,1524812
OPL-0003519,OPP-003496,PRD04,1,629500,2.62,613035
OPL-0003520,OPP-003497,PRD03,1,1015700,4.31,971939
OPL-0003521,OPP-003498,PRD08,1,659400,3.05,639263
OPL-0003522,OPP-003499,PRD11,1,796400,4.24,762663
OPL-0003523,OPP-003500,PRD02,1,642100,4.55,612856
OPL-0003524,OPP-003501,PRD09,1,842300,5.13,799074
OPL-0003525,OPP-003502,PRD14,1,1204300,4.77,1146830
OPL-0003526,OPP-003503,PRD06,1,1366600,3.58,1317639
OPL-0003527,OPP-003504,PRD01,1,532600,5.29,504422
OPL-0003528,OPP-003505,PRD01,1,572700,5.44,541561
OPL-0003529,OPP-003506,PRD02,1,782000,3.87,751715
OPL-0003530,OPP-003507,PRD08,1,612000,4.82,582493
OPL-0003531,OPP-003508,PRD11,1,837900,5.33,793227
OPL-0003532,OPP-003509,PRD19,1,1606500,3.28,1553873
OPL-0003533,OPP-003510,PRD02,1,661300,5.27,626447
OPL-0003534,OPP-003511,PRD14,1,1264600,1.57,1244757
OPL-0003535,OPP-003512,PRD01,1,539700,1.71,530445
OPL-0003536,OPP-003513,PRD09,1,862400,5.27,816943
OPL-0003537,OPP-003514,PRD02,1,658500,4.06,631749
OPL-0003538,OPP-003515,PRD13,1,958500,2.42,935290
OPL-0003539,OPP-003516,PRD13,1,918600,3.87,883008
OPL-0003540,OPP-003517,PRD04,1,747800,3.65,720524
OPL-0003541,OPP-003518,PRD19,1,1726200,4.68,1645341
OPL-0003542,OPP-003519,PRD08,1,639000,2.06,625860
OPL-0003543,OPP-003520,PRD14,1,1145000,2.71,1113967
OPL-0003544,OPP-003521,PRD11,2,704400,1.72,1384526
OPL-0003545,OPP-003522,PRD01,1,661000,5.19,626725
OPL-0003546,OPP-003523,PRD12,1,782100,3.41,755418
OPL-0003547,OPP-003524,PRD06,1,1369700,3.78,1317987
OPL-0003548,OPP-003525,PRD14,1,1202400,3.97,1154669
OPL-0003549,OPP-003526,PRD05,1,778200,2.15,761479
OPL-0003550,OPP-003527,PRD08,1,602900,3.84,579744
OPL-0003551,OPP-003528,PRD16,1,1479100,2.38,1443858
OPL-0003552,OPP-003529,PRD21,1,1972700,4.0,1893787
OPL-0003553,OPP-003530,PRD01,1,530500,3.64,511179
OPL-0003554,OPP-003531,PRD07,1,1328400,5.37,1257102
OPL-0003555,OPP-003532,PRD09,1,776500,4.35,742708
OPL-0003556,OPP-003533,PRD01,1,660700,3.87,635125
OPL-0003557,OPP-003534,PRD08,1,736500,2.2,720273
OPL-0003558,OPP-003535,PRD06,1,1279600,2.36,1249460
OPL-0003559,OPP-003536,PRD21,1,1671500,2.45,1630631
OPL-0003560,OPP-003537,PRD09,1,797900,4.57,761455
OPL-0003561,OPP-003538,PRD11,1,791300,4.21,758021
OPL-0003562,OPP-003539,PRD04,1,731600,2.68,711978
OPL-0003563,OPP-003540,PRD21,1,1984100,5.08,1883330
OPL-0003564,OPP-003541,PRD11,1,824800,4.18,790360
OPL-0003565,OPP-003542,PRD02,1,735900,2.58,716909
OPL-0003566,OPP-003543,PRD09,1,806800,3.76,776434
OPL-0003567,OPP-003544,PRD01,1,601400,4.61,573700
OPL-0003568,OPP-003545,PRD13,1,870600,1.52,857402
OPL-0003569,OPP-003546,PRD02,1,683400,1.73,671591
OPL-0003570,OPP-003547,PRD08,1,629100,1.98,616615
OPL-0003571,OPP-003548,PRD19,1,1777800,4.31,1701134
OPL-0003572,OPP-003549,PRD14,1,1193200,2.72,1160774
OPL-0003573,OPP-003550,PRD02,1,695500,3.82,668915
OPL-0003574,OPP-003551,PRD09,1,766200,4.3,733251
OPL-0003575,OPP-003552,PRD01,1,661100,3.47,638153
OPL-0003576,OPP-003553,PRD09,1,839600,3.08,813776
OPL-0003577,OPP-003554,PRD19,1,1664100,4.8,1584257
OPL-0003578,OPP-003554,PRD19,3,1897300,4.8,5418804
OPL-0003579,OPP-003555,PRD07,2,1492500,6.8,2782158
OPL-0003580,OPP-003556,PRD16,4,1524600,5.49,5763348
OPL-0003581,OPP-003557,PRD01,1,579800,5.34,548812
OPL-0003582,OPP-003558,PRD09,1,732800,2.89,711648
OPL-0003583,OPP-003559,PRD14,1,1147700,3.96,1102241
OPL-0003584,OPP-003560,PRD01,1,574700,3.0,557487
OPL-0003585,OPP-003561,PRD04,1,792400,4.46,757070
OPL-0003586,OPP-003562,PRD13,1,846600,3.43,817582
OPL-0003587,OPP-003563,PRD01,1,647500,2.5,631337
OPL-0003588,OPP-003564,PRD02,1,655100,1.57,644824
OPL-0003589,OPP-003565,PRD13,1,829400,5.42,784412
OPL-0003590,OPP-003566,PRD08,1,612400,3.06,593644
OPL-0003591,OPP-003567,PRD11,1,751800,4.62,717083
OPL-0003592,OPP-003568,PRD08,1,755200,2.47,736534
OPL-0003593,OPP-003569,PRD05,1,838700,2.5,817700
OPL-0003594,OPP-003570,PRD04,1,643300,3.83,618649
OPL-0003595,OPP-003571,PRD08,1,686900,4.62,655183
OPL-0003596,OPP-003572,PRD21,1,1982600,5.42,1875173
OPL-0003597,OPP-003573,PRD02,1,620600,3.87,596553
OPL-0003598,OPP-003574,PRD08,1,673400,3.63,648946
OPL-0003599,OPP-003575,PRD08,1,599700,2.59,584163
OPL-0003600,OPP-003576,PRD21,1,1724800,2.57,1680517
OPL-0003601,OPP-003577,PRD12,1,799900,5.16,758590
OPL-0003602,OPP-003578,PRD01,1,556400,5.31,526848
OPL-0003603,OPP-003579,PRD11,1,838800,3.18,812119
OPL-0003604,OPP-003580,PRD09,1,765600,4.63,730153
OPL-0003605,OPP-003581,PRD13,1,926700,1.95,908588
OPL-0003606,OPP-003582,PRD02,1,625400,4.56,596889
OPL-0003607,OPP-003583,PRD01,1,622300,2.98,603771
OPL-0003608,OPP-003584,PRD19,1,1693400,2.36,1653482
OPL-0003609,OPP-003585,PRD01,1,521700,3.48,503538
OPL-0003610,OPP-003586,PRD16,5,1620700,6.19,7602169
OPL-0003611,OPP-003587,PRD21,11,1848100,5.51,19208302
OPL-0003612,OPP-003588,PRD14,1,1214200,2.11,1188560
OPL-0003613,OPP-003589,PRD14,1,1063400,4.42,1016381
OPL-0003614,OPP-003590,PRD08,1,666400,2.71,648361
OPL-0003615,OPP-003591,PRD04,1,635600,5.18,602659
OPL-0003616,OPP-003592,PRD14,1,1246300,4.71,1187648
OPL-0003617,OPP-003593,PRD08,1,620700,1.53,611179
OPL-0003618,OPP-003594,PRD02,1,631700,3.37,610432
OPL-0003619,OPP-003595,PRD02,1,614100,4.4,587066
OPL-0003620,OPP-003596,PRD03,1,852600,5.28,807623
OPL-0003621,OPP-003597,PRD08,1,627000,3.45,605357
OPL-0003622,OPP-003598,PRD04,1,630100,2.55,614018
OPL-0003623,OPP-003599,PRD11,1,749200,4.06,718777
OPL-0003624,OPP-003600,PRD12,1,818200,3.62,788590
OPL-0003625,OPP-003601,PRD13,1,919600,2.57,896002
OPL-0003626,OPP-003602,PRD08,1,628300,3.3,607540
OPL-0003627,OPP-003603,PRD19,2,1887600,4.2,3616526
OPL-0003628,OPP-003604,PRD09,1,835900,2.84,812151
OPL-0003629,OPP-003605,PRD21,1,1892200,5.84,1781738
OPL-0003630,OPP-003606,PRD13,2,941500,8.0,1732308
OPL-0003631,OPP-003607,PRD16,3,1530000,7.68,4237584
OPL-0003632,OPP-003608,PRD08,1,663400,3.73,638627
OPL-0003633,OPP-003609,PRD02,1,749900,4.53,715923
OPL-0003634,OPP-003610,PRD19,1,1863800,2.87,1810259
OPL-0003635,OPP-003611,PRD14,1,1015100,4.85,965820
OPL-0003636,OPP-003612,PRD02,1,742000,3.7,714511
OPL-0003637,OPP-003613,PRD14,1,1010800,4.32,967093
OPL-0003638,OPP-003614,PRD02,1,754300,5.1,715798
OPL-0003639,OPP-003615,PRD02,1,642900,4.49,614008
OPL-0003640,OPP-003616,PRD19,1,1765100,5.15,1674189
OPL-0003641,OPP-003617,PRD09,1,779600,4.73,742688
OPL-0003642,OPP-003618,PRD08,1,632200,1.76,621042
