SnapshotDate,OutletID,Channel,StageNo,Stage,OpenDeals,OpenUnits,OpenValueINR,StaleDeals,OverdueDeals
2024-04-28,OUT01,Retail,2,2-Test Drive / Demo,24,25,21601585,6,6
2024-04-28,OUT01,Retail,3,3-Quotation,21,23,18309244,5,5
2024-04-28,OUT01,Retail,4,4-Negotiation,17,16,14608470,5,8
2024-04-28,OUT01,Retail,5,5-Booking / PO,51,52,47444029,0,23
2024-04-28,OUT02,Retail,1,1-Enquiry,18,18,17016355,7,7
2024-04-28,OUT02,Retail,2,2-Test Drive / Demo,24,25,22081263,8,8
2024-04-28,OUT02,Retail,3,3-Quotation,15,14,12209172,5,5
2024-04-28,OUT02,Retail,4,4-Negotiation,18,18,19615302,4,4
2024-04-28,OUT02,Retail,5,5-Booking / PO,40,40,37260201,0,28
2024-04-28,OUT03,Retail,1,1-Enquiry,19,19,17167025,10,11
2024-04-28,OUT03,Retail,2,2-Test Drive / Demo,30,30,25980924,10,10
2024-04-28,OUT03,Retail,3,3-Quotation,15,15,13331569,3,4
2024-04-28,OUT03,Retail,4,4-Negotiation,27,27,22067309,6,8
2024-04-28,OUT03,Retail,5,5-Booking / PO,35,36,28393189,0,18
2024-04-28,OUT04,Retail,1,1-Enquiry,32,35,30811205,14,14
2024-04-28,OUT04,Retail,2,2-Test Drive / Demo,13,14,13191150,5,5
2024-04-28,OUT04,Retail,3,3-Quotation,13,13,11485531,7,7
2024-04-28,OUT04,Retail,4,4-Negotiation,19,18,19262779,10,11
2024-04-28,OUT04,Retail,5,5-Booking / PO,29,31,31208483,0,14
2024-04-28,OUT05,Retail,1,1-Enquiry,18,19,18236954,8,8
2024-04-28,OUT05,Retail,2,2-Test Drive / Demo,16,18,17804575,2,2
2024-04-28,OUT05,Retail,3,3-Quotation,17,20,21297554,5,6
2024-04-28,OUT05,Retail,4,4-Negotiation,22,23,23768710,9,10
2024-04-28,OUT05,Retail,5,5-Booking / PO,26,27,22771064,0,13
2024-04-28,OUT06,Retail,1,1-Enquiry,22,22,18795849,8,8
2024-04-28,OUT06,Retail,2,2-Test Drive / Demo,11,13,10746328,3,3
2024-04-28,OUT06,Retail,3,3-Quotation,12,13,9678028,5,6
2024-04-28,OUT06,Retail,4,4-Negotiation,12,11,12053622,3,3
2024-04-28,OUT06,Retail,5,5-Booking / PO,18,18,17164681,0,9
2024-04-28,OUT07,Retail,1,1-Enquiry,17,17,17495357,8,8
2024-04-28,OUT07,Retail,2,2-Test Drive / Demo,18,19,16861596,9,9
2024-04-28,OUT07,Retail,3,3-Quotation,12,12,11145277,5,5
2024-04-28,OUT07,Retail,4,4-Negotiation,10,9,8072311,2,2
2024-04-28,OUT07,Retail,5,5-Booking / PO,27,29,24982785,0,12
2024-04-28,OUT08,Corporate & Fleet,1,1-Enquiry,34,160,178276621,5,2
2024-04-28,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,30,187,193294396,1,0
2024-04-28,OUT08,Corporate & Fleet,3,3-Quotation,24,122,129007065,1,1
2024-04-28,OUT08,Corporate & Fleet,4,4-Negotiation,20,170,183687699,0,3
2024-04-28,OUT08,Corporate & Fleet,5,5-Booking / PO,19,175,179811360,0,9
2024-04-29,OUT01,Retail,1,1-Enquiry,21,23,18063304,7,8
2024-04-29,OUT01,Retail,2,2-Test Drive / Demo,19,21,17962982,6,6
2024-04-29,OUT01,Retail,3,3-Quotation,25,27,22303285,5,5
2024-04-29,OUT01,Retail,4,4-Negotiation,19,18,16369974,5,8
2024-04-29,OUT01,Retail,5,5-Booking / PO,51,52,47512389,0,23
2024-04-29,OUT02,Retail,1,1-Enquiry,16,16,13019764,7,7
2024-04-29,OUT02,Retail,2,2-Test Drive / Demo,23,24,23286933,8,8
2024-04-29,OUT02,Retail,3,3-Quotation,18,17,12835155,5,5
2024-04-29,OUT02,Retail,4,4-Negotiation,17,17,19670528,4,5
2024-04-29,OUT02,Retail,5,5-Booking / PO,40,40,36701737,0,30
2024-04-29,OUT03,Retail,1,1-Enquiry,21,21,18846545,10,11
2024-04-29,OUT03,Retail,2,2-Test Drive / Demo,29,29,25935669,10,10
2024-04-29,OUT03,Retail,3,3-Quotation,17,17,14669611,3,4
2024-04-29,OUT03,Retail,4,4-Negotiation,27,27,22045322,6,8
2024-04-29,OUT03,Retail,5,5-Booking / PO,34,35,26631812,0,17
2024-04-29,OUT04,Retail,1,1-Enquiry,26,29,24490502,14,14
2024-04-29,OUT04,Retail,2,2-Test Drive / Demo,16,17,16846934,5,5
2024-04-29,OUT04,Retail,3,3-Quotation,17,17,15028220,7,7
2024-04-29,OUT04,Retail,4,4-Negotiation,18,17,18439794,10,11
2024-04-29,OUT04,Retail,5,5-Booking / PO,28,30,30265874,0,13
2024-04-29,OUT05,Retail,1,1-Enquiry,17,18,17257024,8,8
2024-04-29,OUT05,Retail,2,2-Test Drive / Demo,17,19,18472020,2,2
2024-04-29,OUT05,Retail,3,3-Quotation,18,21,22763053,5,6
2024-04-29,OUT05,Retail,4,4-Negotiation,19,20,21249459,9,11
2024-04-29,OUT05,Retail,5,5-Booking / PO,28,29,24651911,0,14
2024-04-29,OUT06,Retail,1,1-Enquiry,22,22,19049721,8,8
2024-04-29,OUT06,Retail,2,2-Test Drive / Demo,13,15,12245636,3,3
2024-04-29,OUT06,Retail,3,3-Quotation,11,12,8993355,6,6
2024-04-29,OUT06,Retail,4,4-Negotiation,9,8,8509033,3,3
2024-04-29,OUT06,Retail,5,5-Booking / PO,19,19,18693524,0,9
2024-04-29,OUT07,Retail,1,1-Enquiry,20,21,20346946,8,8
2024-04-29,OUT07,Retail,2,2-Test Drive / Demo,16,17,14333063,9,9
2024-04-29,OUT07,Retail,3,3-Quotation,13,13,12510376,5,5
2024-04-29,OUT07,Retail,4,4-Negotiation,5,5,4099557,2,2
2024-04-29,OUT07,Retail,5,5-Booking / PO,31,32,28340663,0,15
2024-04-29,OUT08,Corporate & Fleet,1,1-Enquiry,32,148,160600738,5,2
2024-04-29,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,30,191,196225086,1,0
2024-04-29,OUT08,Corporate & Fleet,3,3-Quotation,25,120,127811421,1,1
2024-04-29,OUT08,Corporate & Fleet,4,4-Negotiation,18,166,178875206,0,3
2024-04-29,OUT08,Corporate & Fleet,5,5-Booking / PO,20,177,181624170,0,9
2024-04-30,OUT01,Retail,1,1-Enquiry,25,27,22270361,7,8
2024-04-30,OUT01,Retail,2,2-Test Drive / Demo,17,18,15291926,6,6
2024-04-30,OUT01,Retail,3,3-Quotation,24,26,22116099,5,5
2024-04-30,OUT01,Retail,4,4-Negotiation,23,22,20063196,5,8
2024-04-30,OUT01,Retail,5,5-Booking / PO,44,45,41957239,0,19
2024-04-30,OUT02,Retail,1,1-Enquiry,12,12,9606668,7,7
2024-04-30,OUT02,Retail,2,2-Test Drive / Demo,22,23,20197092,8,8
2024-04-30,OUT02,Retail,3,3-Quotation,19,18,16496367,5,5
2024-04-30,OUT02,Retail,4,4-Negotiation,13,13,15716021,4,5
2024-04-30,OUT02,Retail,5,5-Booking / PO,39,39,36061219,0,27
2024-04-30,OUT03,Retail,1,1-Enquiry,22,22,19153556,10,11
2024-04-30,OUT03,Retail,2,2-Test Drive / Demo,22,22,18625303,10,10
2024-04-30,OUT03,Retail,3,3-Quotation,23,23,20826420,3,4
2024-04-30,OUT03,Retail,4,4-Negotiation,29,29,23982026,6,8
2024-04-30,OUT03,Retail,5,5-Booking / PO,34,35,26507957,0,19
2024-04-30,OUT04,Retail,1,1-Enquiry,26,29,22747625,14,14
2024-04-30,OUT04,Retail,2,2-Test Drive / Demo,17,18,18254638,5,5
2024-04-30,OUT04,Retail,3,3-Quotation,16,16,14486832,7,7
2024-04-30,OUT04,Retail,4,4-Negotiation,19,18,18840948,10,11
2024-04-30,OUT04,Retail,5,5-Booking / PO,28,30,30430567,0,12
2024-04-30,OUT05,Retail,1,1-Enquiry,14,15,14857151,8,8
2024-04-30,OUT05,Retail,2,2-Test Drive / Demo,17,19,18898734,2,2
2024-04-30,OUT05,Retail,3,3-Quotation,20,23,23224332,5,6
2024-04-30,OUT05,Retail,4,4-Negotiation,16,17,18562277,9,11
2024-04-30,OUT05,Retail,5,5-Booking / PO,30,31,26289372,0,15
2024-04-30,OUT06,Retail,1,1-Enquiry,22,22,18886500,8,8
2024-04-30,OUT06,Retail,2,2-Test Drive / Demo,15,16,12788887,3,3
2024-04-30,OUT06,Retail,3,3-Quotation,11,13,11614101,6,6
2024-04-30,OUT06,Retail,4,4-Negotiation,11,10,9666297,3,3
2024-04-30,OUT06,Retail,5,5-Booking / PO,19,19,18693524,0,9
2024-04-30,OUT07,Retail,1,1-Enquiry,19,19,19217757,8,9
2024-04-30,OUT07,Retail,2,2-Test Drive / Demo,20,22,18324765,9,9
2024-04-30,OUT07,Retail,3,3-Quotation,10,10,10419212,5,5
2024-04-30,OUT07,Retail,4,4-Negotiation,7,7,5478902,2,2
2024-04-30,OUT07,Retail,5,5-Booking / PO,27,28,23774989,0,14
2024-04-30,OUT08,Corporate & Fleet,1,1-Enquiry,27,120,129146851,5,3
2024-04-30,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,36,225,240059044,1,0
2024-04-30,OUT08,Corporate & Fleet,3,3-Quotation,24,116,125573141,1,1
2024-04-30,OUT08,Corporate & Fleet,4,4-Negotiation,19,167,179893269,0,4
2024-04-30,OUT08,Corporate & Fleet,5,5-Booking / PO,20,177,181624170,0,9
2024-05-01,OUT01,Retail,1,1-Enquiry,32,34,28267884,7,8
2024-05-01,OUT01,Retail,2,2-Test Drive / Demo,19,19,16642546,6,6
2024-05-01,OUT01,Retail,3,3-Quotation,20,23,19742958,5,5
2024-05-01,OUT01,Retail,4,4-Negotiation,20,19,16888723,5,8
2024-05-01,OUT01,Retail,5,5-Booking / PO,46,47,43726991,0,19
2024-05-01,OUT02,Retail,1,1-Enquiry,19,19,15147769,7,7
2024-05-01,OUT02,Retail,2,2-Test Drive / Demo,17,17,14873314,8,8
2024-05-01,OUT02,Retail,3,3-Quotation,23,23,20897737,5,5
2024-05-01,OUT02,Retail,4,4-Negotiation,14,14,17481918,4,5
2024-05-01,OUT02,Retail,5,5-Booking / PO,36,36,33334311,0,25
2024-05-01,OUT03,Retail,1,1-Enquiry,22,22,18172611,10,11
2024-05-01,OUT03,Retail,2,2-Test Drive / Demo,21,21,17941201,10,10
2024-05-01,OUT03,Retail,3,3-Quotation,20,20,18103651,3,4
2024-05-01,OUT03,Retail,4,4-Negotiation,29,29,24991133,6,8
2024-05-01,OUT03,Retail,5,5-Booking / PO,34,34,26066191,0,18
2024-05-01,OUT04,Retail,1,1-Enquiry,26,30,24288209,14,14
2024-05-01,OUT04,Retail,2,2-Test Drive / Demo,18,19,17965793,6,5
2024-05-01,OUT04,Retail,3,3-Quotation,17,17,15974964,7,7
2024-05-01,OUT04,Retail,4,4-Negotiation,20,19,19813036,10,11
2024-05-01,OUT04,Retail,5,5-Booking / PO,27,29,30131351,0,11
2024-05-01,OUT05,Retail,1,1-Enquiry,17,18,16533348,8,8
2024-05-01,OUT05,Retail,2,2-Test Drive / Demo,14,16,16381646,2,2
2024-05-01,OUT05,Retail,3,3-Quotation,19,21,21595757,5,6
2024-05-01,OUT05,Retail,4,4-Negotiation,17,19,19953845,9,11
2024-05-01,OUT05,Retail,5,5-Booking / PO,30,30,26467458,0,16
2024-05-01,OUT06,Retail,1,1-Enquiry,18,18,14232177,8,8
2024-05-01,OUT06,Retail,2,2-Test Drive / Demo,21,22,19104733,3,3
2024-05-01,OUT06,Retail,3,3-Quotation,11,13,11524814,6,6
2024-05-01,OUT06,Retail,4,4-Negotiation,10,9,8531741,3,3
2024-05-01,OUT06,Retail,5,5-Booking / PO,20,20,19903793,0,10
2024-05-01,OUT07,Retail,1,1-Enquiry,18,18,18380958,8,9
2024-05-01,OUT07,Retail,2,2-Test Drive / Demo,20,22,18239602,9,9
2024-05-01,OUT07,Retail,3,3-Quotation,10,10,9794296,5,5
2024-05-01,OUT07,Retail,4,4-Negotiation,8,8,6729807,2,2
2024-05-01,OUT07,Retail,5,5-Booking / PO,26,27,23004070,0,14
2024-05-01,OUT08,Corporate & Fleet,1,1-Enquiry,30,126,135034276,5,3
2024-05-01,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,37,230,244095018,1,0
2024-05-01,OUT08,Corporate & Fleet,3,3-Quotation,23,113,123291658,1,1
2024-05-01,OUT08,Corporate & Fleet,4,4-Negotiation,20,170,182174752,0,4
2024-05-01,OUT08,Corporate & Fleet,5,5-Booking / PO,19,167,170073799,0,8
2024-05-02,OUT01,Retail,1,1-Enquiry,30,31,26596769,7,8
2024-05-02,OUT01,Retail,2,2-Test Drive / Demo,23,24,21017255,6,6
2024-05-02,OUT01,Retail,3,3-Quotation,16,18,15429453,5,5
2024-05-02,OUT01,Retail,4,4-Negotiation,21,21,18405542,5,7
2024-05-02,OUT01,Retail,5,5-Booking / PO,48,49,45326734,0,23
2024-05-02,OUT02,Retail,1,1-Enquiry,22,22,17309116,7,7
2024-05-02,OUT02,Retail,2,2-Test Drive / Demo,14,14,12485116,8,8
2024-05-02,OUT02,Retail,3,3-Quotation,24,24,21486371,5,5
2024-05-02,OUT02,Retail,4,4-Negotiation,15,15,17088359,4,5
2024-05-02,OUT02,Retail,5,5-Booking / PO,36,36,34444767,0,23
2024-05-02,OUT03,Retail,1,1-Enquiry,21,22,18721202,10,11
2024-05-02,OUT03,Retail,2,2-Test Drive / Demo,18,18,14765890,10,10
2024-05-02,OUT03,Retail,3,3-Quotation,20,20,18236588,4,4
2024-05-02,OUT03,Retail,4,4-Negotiation,25,25,22085234,6,7
2024-05-02,OUT03,Retail,5,5-Booking / PO,36,36,27769169,0,21
2024-05-02,OUT04,Retail,1,1-Enquiry,25,28,22302177,14,14
2024-05-02,OUT04,Retail,2,2-Test Drive / Demo,19,21,19734874,6,5
2024-05-02,OUT04,Retail,3,3-Quotation,20,20,19017018,7,7
2024-05-02,OUT04,Retail,4,4-Negotiation,18,18,18957706,10,11
2024-05-02,OUT04,Retail,5,5-Booking / PO,25,26,26985994,0,10
2024-05-02,OUT05,Retail,1,1-Enquiry,16,17,15336170,8,8
2024-05-02,OUT05,Retail,2,2-Test Drive / Demo,14,15,14682058,2,2
2024-05-02,OUT05,Retail,3,3-Quotation,19,20,18898561,5,6
2024-05-02,OUT05,Retail,4,4-Negotiation,18,21,22578126,9,11
2024-05-02,OUT05,Retail,5,5-Booking / PO,27,27,23501995,0,13
2024-05-02,OUT06,Retail,1,1-Enquiry,16,16,14837835,8,8
2024-05-02,OUT06,Retail,2,2-Test Drive / Demo,20,20,16385031,3,3
2024-05-02,OUT06,Retail,3,3-Quotation,15,18,16297313,6,6
2024-05-02,OUT06,Retail,4,4-Negotiation,8,8,7521158,3,3
2024-05-02,OUT06,Retail,5,5-Booking / PO,22,21,19770224,0,9
2024-05-02,OUT07,Retail,1,1-Enquiry,18,18,19369205,8,9
2024-05-02,OUT07,Retail,2,2-Test Drive / Demo,20,22,19298206,9,9
2024-05-02,OUT07,Retail,3,3-Quotation,12,12,10977319,5,5
2024-05-02,OUT07,Retail,4,4-Negotiation,8,8,6729807,2,3
2024-05-02,OUT07,Retail,5,5-Booking / PO,26,27,23004070,0,16
2024-05-02,OUT08,Corporate & Fleet,1,1-Enquiry,33,159,163988559,5,3
2024-05-02,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,36,218,233610571,1,0
2024-05-02,OUT08,Corporate & Fleet,3,3-Quotation,23,112,123017277,1,1
2024-05-02,OUT08,Corporate & Fleet,4,4-Negotiation,19,151,159967400,0,4
2024-05-02,OUT08,Corporate & Fleet,5,5-Booking / PO,19,173,183334565,0,9
2024-05-03,OUT01,Retail,1,1-Enquiry,29,30,26656059,7,8
2024-05-03,OUT01,Retail,2,2-Test Drive / Demo,23,24,20085695,6,6
2024-05-03,OUT01,Retail,3,3-Quotation,17,19,16254773,5,5
2024-05-03,OUT01,Retail,4,4-Negotiation,22,22,19074723,5,7
2024-05-03,OUT01,Retail,5,5-Booking / PO,47,48,44562453,0,24
2024-05-03,OUT02,Retail,1,1-Enquiry,24,24,21037079,7,7
2024-05-03,OUT02,Retail,2,2-Test Drive / Demo,14,14,12938578,8,8
2024-05-03,OUT02,Retail,3,3-Quotation,22,22,19055789,5,5
2024-05-03,OUT02,Retail,4,4-Negotiation,12,12,11315870,4,6
2024-05-03,OUT02,Retail,5,5-Booking / PO,39,39,39125604,0,26
2024-05-03,OUT03,Retail,1,1-Enquiry,21,22,20782423,10,11
2024-05-03,OUT03,Retail,2,2-Test Drive / Demo,19,19,15097909,10,10
2024-05-03,OUT03,Retail,3,3-Quotation,19,19,17776872,4,4
2024-05-03,OUT03,Retail,4,4-Negotiation,23,23,20399632,7,7
2024-05-03,OUT03,Retail,5,5-Booking / PO,38,38,29322168,0,20
2024-05-03,OUT04,Retail,1,1-Enquiry,26,29,24340338,14,14
2024-05-03,OUT04,Retail,2,2-Test Drive / Demo,16,17,15698921,6,6
2024-05-03,OUT04,Retail,3,3-Quotation,20,21,18236657,7,7
2024-05-03,OUT04,Retail,4,4-Negotiation,20,20,20872270,10,11
2024-05-03,OUT04,Retail,5,5-Booking / PO,27,28,29639476,0,10
2024-05-03,OUT05,Retail,1,1-Enquiry,18,19,17537633,8,8
2024-05-03,OUT05,Retail,2,2-Test Drive / Demo,13,14,14331432,2,2
2024-05-03,OUT05,Retail,3,3-Quotation,18,19,16702407,5,6
2024-05-03,OUT05,Retail,4,4-Negotiation,21,24,25937312,9,11
2024-05-03,OUT05,Retail,5,5-Booking / PO,27,27,23501995,0,14
2024-05-03,OUT06,Retail,1,1-Enquiry,16,16,14655008,8,8
2024-05-03,OUT06,Retail,2,2-Test Drive / Demo,21,21,17494725,3,3
2024-05-03,OUT06,Retail,3,3-Quotation,16,19,17094582,6,6
2024-05-03,OUT06,Retail,4,4-Negotiation,8,8,7521158,3,3
2024-05-03,OUT06,Retail,5,5-Booking / PO,22,21,19770224,0,10
2024-05-03,OUT07,Retail,1,1-Enquiry,17,17,18036256,9,9
2024-05-03,OUT07,Retail,2,2-Test Drive / Demo,16,17,14255571,9,9
2024-05-03,OUT07,Retail,3,3-Quotation,15,15,14089381,5,5
2024-05-03,OUT07,Retail,4,4-Negotiation,8,8,6729807,2,3
2024-05-03,OUT07,Retail,5,5-Booking / PO,25,26,22378883,0,15
2024-05-03,OUT08,Corporate & Fleet,1,1-Enquiry,33,155,171125445,5,3
2024-05-03,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,36,222,232252200,1,0
2024-05-03,OUT08,Corporate & Fleet,3,3-Quotation,23,113,123365500,1,1
2024-05-03,OUT08,Corporate & Fleet,4,4-Negotiation,21,159,169342358,0,4
2024-05-03,OUT08,Corporate & Fleet,5,5-Booking / PO,18,170,178928045,0,8
2024-05-04,OUT01,Retail,1,1-Enquiry,25,26,23298465,7,8
2024-05-04,OUT01,Retail,2,2-Test Drive / Demo,22,23,18884545,6,6
2024-05-04,OUT01,Retail,3,3-Quotation,19,21,17355049,5,5
2024-05-04,OUT01,Retail,4,4-Negotiation,24,24,20961365,5,8
2024-05-04,OUT01,Retail,5,5-Booking / PO,49,50,46961916,0,25
2024-05-04,OUT02,Retail,1,1-Enquiry,22,22,20062974,7,7
2024-05-04,OUT02,Retail,2,2-Test Drive / Demo,15,15,13322409,8,8
2024-05-04,OUT02,Retail,3,3-Quotation,22,21,18428992,5,5
2024-05-04,OUT02,Retail,4,4-Negotiation,11,12,11348756,4,5
2024-05-04,OUT02,Retail,5,5-Booking / PO,41,41,40812820,0,26
2024-05-04,OUT03,Retail,1,1-Enquiry,23,24,23027736,10,11
2024-05-04,OUT03,Retail,2,2-Test Drive / Demo,17,17,13569979,10,10
2024-05-04,OUT03,Retail,3,3-Quotation,16,16,14059099,4,4
2024-05-04,OUT03,Retail,4,4-Negotiation,22,22,20107020,7,7
2024-05-04,OUT03,Retail,5,5-Booking / PO,43,43,34051417,0,21
2024-05-04,OUT04,Retail,1,1-Enquiry,25,28,23664232,14,15
2024-05-04,OUT04,Retail,2,2-Test Drive / Demo,13,14,12544276,6,6
2024-05-04,OUT04,Retail,3,3-Quotation,21,22,20246683,7,7
2024-05-04,OUT04,Retail,4,4-Negotiation,23,23,22730795,10,11
2024-05-04,OUT04,Retail,5,5-Booking / PO,25,25,25344416,0,10
2024-05-04,OUT05,Retail,1,1-Enquiry,16,17,14728676,8,8
2024-05-04,OUT05,Retail,2,2-Test Drive / Demo,13,14,13541814,2,2
2024-05-04,OUT05,Retail,3,3-Quotation,18,19,17394701,5,6
2024-05-04,OUT05,Retail,4,4-Negotiation,18,20,20632906,9,11
2024-05-04,OUT05,Retail,5,5-Booking / PO,29,30,27810245,0,14
2024-05-04,OUT06,Retail,1,1-Enquiry,14,14,12844715,8,8
2024-05-04,OUT06,Retail,2,2-Test Drive / Demo,17,17,14410910,3,3
2024-05-04,OUT06,Retail,3,3-Quotation,17,20,17536416,6,6
2024-05-04,OUT06,Retail,4,4-Negotiation,9,9,8222840,3,4
2024-05-04,OUT06,Retail,5,5-Booking / PO,23,22,20969603,0,12
2024-05-04,OUT07,Retail,1,1-Enquiry,17,17,16488416,9,9
2024-05-04,OUT07,Retail,2,2-Test Drive / Demo,17,18,15887048,9,10
2024-05-04,OUT07,Retail,3,3-Quotation,16,16,15527037,5,5
2024-05-04,OUT07,Retail,4,4-Negotiation,6,6,5700841,2,4
2024-05-04,OUT07,Retail,5,5-Booking / PO,26,27,22933003,0,16
2024-05-04,OUT08,Corporate & Fleet,1,1-Enquiry,34,179,195144507,6,3
2024-05-04,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,35,208,222331575,1,0
2024-05-04,OUT08,Corporate & Fleet,3,3-Quotation,26,136,143961114,1,1
2024-05-04,OUT08,Corporate & Fleet,4,4-Negotiation,21,159,169342358,0,4
2024-05-04,OUT08,Corporate & Fleet,5,5-Booking / PO,18,170,178928045,0,10
2024-05-05,OUT01,Retail,1,1-Enquiry,26,27,23644980,7,8
2024-05-05,OUT01,Retail,2,2-Test Drive / Demo,20,20,16183999,6,6
2024-05-05,OUT01,Retail,3,3-Quotation,20,22,18663293,5,5
2024-05-05,OUT01,Retail,4,4-Negotiation,23,23,20324138,5,8
2024-05-05,OUT01,Retail,5,5-Booking / PO,48,49,45316936,0,27
2024-05-05,OUT02,Retail,1,1-Enquiry,23,24,20596345,7,7
2024-05-05,OUT02,Retail,2,2-Test Drive / Demo,19,19,17302322,8,8
2024-05-05,OUT02,Retail,3,3-Quotation,19,18,15573802,5,5
2024-05-05,OUT02,Retail,4,4-Negotiation,14,14,13411260,4,5
2024-05-05,OUT02,Retail,5,5-Booking / PO,37,38,35795962,0,23
2024-05-05,OUT03,Retail,1,1-Enquiry,26,26,24579872,10,11
2024-05-05,OUT03,Retail,2,2-Test Drive / Demo,18,19,15722207,10,10
2024-05-05,OUT03,Retail,3,3-Quotation,14,14,12767365,4,5
2024-05-05,OUT03,Retail,4,4-Negotiation,22,22,19451988,7,7
2024-05-05,OUT03,Retail,5,5-Booking / PO,43,43,34744539,0,23
2024-05-05,OUT04,Retail,1,1-Enquiry,31,34,28264542,14,15
2024-05-05,OUT04,Retail,2,2-Test Drive / Demo,14,15,13986846,6,6
2024-05-05,OUT04,Retail,3,3-Quotation,20,20,17985322,7,7
2024-05-05,OUT04,Retail,4,4-Negotiation,23,24,23092800,10,11
2024-05-05,OUT04,Retail,5,5-Booking / PO,28,28,27763669,0,10
2024-05-05,OUT05,Retail,1,1-Enquiry,18,19,15203153,8,8
2024-05-05,OUT05,Retail,2,2-Test Drive / Demo,11,12,11489033,2,2
2024-05-05,OUT05,Retail,3,3-Quotation,19,20,18758087,5,6
2024-05-05,OUT05,Retail,4,4-Negotiation,21,23,23515161,9,11
2024-05-05,OUT05,Retail,5,5-Booking / PO,29,30,27950463,0,14
2024-05-05,OUT06,Retail,1,1-Enquiry,12,12,10021490,8,8
2024-05-05,OUT06,Retail,2,2-Test Drive / Demo,15,15,13930769,3,3
2024-05-05,OUT06,Retail,3,3-Quotation,17,20,16646386,6,6
2024-05-05,OUT06,Retail,4,4-Negotiation,10,10,9173094,3,4
2024-05-05,OUT06,Retail,5,5-Booking / PO,23,22,20969603,0,13
2024-05-05,OUT07,Retail,1,1-Enquiry,17,17,15880400,9,9
2024-05-05,OUT07,Retail,2,2-Test Drive / Demo,17,18,16183352,9,10
2024-05-05,OUT07,Retail,3,3-Quotation,14,14,14199866,5,5
2024-05-05,OUT07,Retail,4,4-Negotiation,9,9,7912461,2,4
2024-05-05,OUT07,Retail,5,5-Booking / PO,25,26,22063378,0,17
2024-05-05,OUT08,Corporate & Fleet,1,1-Enquiry,32,170,183832796,6,3
2024-05-05,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,36,212,227126752,1,0
2024-05-05,OUT08,Corporate & Fleet,3,3-Quotation,26,129,137603108,1,1
2024-05-05,OUT08,Corporate & Fleet,4,4-Negotiation,22,168,178726844,0,4
2024-05-05,OUT08,Corporate & Fleet,5,5-Booking / PO,18,170,178928045,0,10
2024-05-06,OUT01,Retail,1,1-Enquiry,28,29,26519752,7,8
2024-05-06,OUT01,Retail,2,2-Test Drive / Demo,18,18,14610486,6,6
2024-05-06,OUT01,Retail,3,3-Quotation,21,23,19008580,5,5
2024-05-06,OUT01,Retail,4,4-Negotiation,23,23,20740937,6,8
2024-05-06,OUT01,Retail,5,5-Booking / PO,45,46,43371399,0,27
2024-05-06,OUT02,Retail,1,1-Enquiry,33,34,28551756,7,7
2024-05-06,OUT02,Retail,2,2-Test Drive / Demo,17,17,14981690,8,8
2024-05-06,OUT02,Retail,3,3-Quotation,20,20,18054904,5,5
2024-05-06,OUT02,Retail,4,4-Negotiation,17,16,14656615,4,5
2024-05-06,OUT02,Retail,5,5-Booking / PO,34,35,32855049,0,23
2024-05-06,OUT03,Retail,1,1-Enquiry,25,25,24627254,10,11
2024-05-06,OUT03,Retail,2,2-Test Drive / Demo,17,17,14298064,10,10
2024-05-06,OUT03,Retail,3,3-Quotation,15,16,14862199,4,5
2024-05-06,OUT03,Retail,4,4-Negotiation,23,23,20599233,7,7
2024-05-06,OUT03,Retail,5,5-Booking / PO,41,41,33839066,0,21
2024-05-06,OUT04,Retail,1,1-Enquiry,28,31,26338771,14,15
2024-05-06,OUT04,Retail,2,2-Test Drive / Demo,16,17,14838170,6,6
2024-05-06,OUT04,Retail,3,3-Quotation,19,19,17381737,7,7
2024-05-06,OUT04,Retail,4,4-Negotiation,21,22,21290424,10,12
2024-05-06,OUT04,Retail,5,5-Booking / PO,30,30,29566045,0,11
2024-05-06,OUT05,Retail,1,1-Enquiry,20,21,18032392,8,8
2024-05-06,OUT05,Retail,2,2-Test Drive / Demo,12,13,12044039,2,2
2024-05-06,OUT05,Retail,3,3-Quotation,18,19,17932745,5,6
2024-05-06,OUT05,Retail,4,4-Negotiation,18,20,19764418,9,11
2024-05-06,OUT05,Retail,5,5-Booking / PO,29,30,28831213,0,13
2024-05-06,OUT06,Retail,1,1-Enquiry,13,13,10764084,8,8
2024-05-06,OUT06,Retail,2,2-Test Drive / Demo,12,12,10886186,3,3
2024-05-06,OUT06,Retail,3,3-Quotation,17,19,16584872,6,6
2024-05-06,OUT06,Retail,4,4-Negotiation,13,14,12523634,3,4
2024-05-06,OUT06,Retail,5,5-Booking / PO,22,21,19249061,0,12
2024-05-06,OUT07,Retail,1,1-Enquiry,16,16,15779218,9,9
2024-05-06,OUT07,Retail,2,2-Test Drive / Demo,16,17,15084659,9,10
2024-05-06,OUT07,Retail,3,3-Quotation,15,15,15831343,5,6
2024-05-06,OUT07,Retail,4,4-Negotiation,9,9,7912461,2,4
